id_article;dim_0;dim_1;dim_2;dim_3;dim_4;dim_5;dim_6;dim_7;dim_8;dim_9
2184819472;0.4407627970137674;0.3992362168832125;0.020000038982610355;0.020000000002648066;0.02000092226045226;0.020000000002497374;0.020000000005180776;0.02000000000346798;0.020000024843845905;0.020000000002317227
2885036918;0.033333333339881206;0.033333384882313785;0.033333333337417746;0.6999902854695808;0.03334291338913405;0.03333341621725386;0.03333333334142185;0.03333333334941287;0.0333333333366336;0.03333333333695011
2121855834;0.004348342252945234;0.004349839099016643;0.004348505301110536;0.004350065426295514;0.6067817889431025;0.0043489229368028825;0.12895156320937518;0.23382240064651102;0.004349061179757367;0.004349511005082985
1991653832;0.03333350119904886;0.03333442189162705;0.03333548740528692;0.03333391889262926;0.03333333334193012;0.03333379365683156;0.03333333333906377;0.6999950522635138;0.033333803085496334;0.03333335492457229
2159274859;0.03333333333562681;0.03333333343519422;0.03333335607612263;0.0333333333349783;0.699999318864866;0.03333347695510913;0.03333333333616441;0.03333333334073481;0.033333333334474746;0.0333338479867291
2921394285;0.03333333333845423;0.0333333360842011;0.03333333333652838;0.03333367500046289;0.03333356909691363;0.03333430560111569;0.033333333339655685;0.03333333342333492;0.03333333333588118;0.6999984474434524
2520332768;0.0333333333898681;0.033333333338001016;0.6999941330088237;0.03333333333793026;0.033335412825475495;0.03333333333766888;0.03333333334232603;0.03333343847311723;0.03333701553549575;0.03333333341129351
2463945949;0.004761927017097347;0.6573042709490465;0.004762334871821799;0.0047639216257222795;0.004762230128534026;0.30459198084326006;0.004763509042721887;0.004762417306344932;0.004763462769405978;0.004763945446045132
2160944323;0.03333356914194418;0.6999997641592034;0.03333333333623699;0.03333333333626983;0.03333333333669088;0.03333333334173231;0.03333333333908276;0.03333333333718092;0.03333333333567768;0.033333333335981055
2167149450;0.01428571432056472;0.5855458585351243;0.014285846011282136;0.014286587310910846;0.01428647401798459;0.014285821377941037;0.3001654908964273;0.01428587750160832;0.014286094583205688;0.014286235444951
2532554386;0.03333525218206165;0.03333730356856917;0.03333424762465398;0.699983753912096;0.03333461954936753;0.03333601052100914;0.033337933879652594;0.03333399795563414;0.03333354695740857;0.03333333384954711
1462481249;0.020000000004786453;0.020000004502129982;0.5382589929654884;0.020000000252976224;0.020000000004540833;0.020001233479402303;0.020000000005915827;0.30173884655227423;0.020000000002449635;0.020000922230036113
1989284546;0.033333333342921975;0.03334046513194483;0.033334267328323335;0.033334318525761956;0.03333518997977418;0.033333412415346694;0.03333602584893344;0.03333333335990233;0.6999863204810534;0.03333333358603782
2024727233;0.03333333333845423;0.0333333360842011;0.03333333333652838;0.03333367500046289;0.03333356909691363;0.03333430560111569;0.033333333339655685;0.03333333342333492;0.03333333333588118;0.6999984474434524
2793525442;0.014285714288230491;0.014285714294999911;0.014285714287283304;0.014285716340667165;0.014287057180873959;0.014285715115439739;0.014285714288821453;0.014285714287792961;0.8714272256287877;0.014285714287103244
2131396621;0.03333545908845169;0.03333333333774848;0.033333333337545665;0.033337851154100276;0.033333333338195145;0.03333761330697567;0.03333428104155173;0.6999881287216755;0.033333333336694214;0.03333333333706152
1876321532;0.007692307814160046;0.0076925145109079844;0.007692316875025268;0.007692401282908615;0.007695465802056124;0.9307648275551508;0.007692334432089425;0.007692783824377507;0.007692650824113785;0.007692397079210534
2092717943;0.03333333333845423;0.0333333360842011;0.03333333333652838;0.03333367500046289;0.03333356909691363;0.03333430560111569;0.033333333339655685;0.03333333342333492;0.03333333333588118;0.6999984474434524
2896166866;0.03333333333642907;0.033334649839344144;0.6999982804500018;0.033333333335287006;0.03333339485786727;0.03333333333521706;0.03333333333742131;0.03333347367345473;0.03333350759133002;0.033333360243647664
2889310216;0.02000000000214898;0.020000000001377947;0.020000000001340928;0.020000000357948102;0.020000000001551894;0.819999998083727;0.02000000000265599;0.020000000001777225;0.020000000001069697;0.02000000154640228
2626927313;0.006671726562390884;0.006666805331562641;0.00666667164355403;0.006667587920764203;0.14346140198927781;0.006667815890530075;0.006666666679185656;0.1419813161763894;0.006666835315161047;0.6678831724911842
2133333723;0.6999942074452652;0.03333333333622576;0.03333333333624416;0.033333333401152666;0.033333333336581845;0.033336998443881424;0.033333333368897135;0.03333346360955839;0.03333382881980925;0.03333483490238408
2073146444;0.033333333335688685;0.033333333334843236;0.6999992709797361;0.03333333333481988;0.0333333333350305;0.03333336182275292;0.03333333333624264;0.033333333335280824;0.033334032388573534;0.033333334797031614
2035683296;0.03333333385085407;0.0333333647644427;0.03333333333495926;0.03333347294580345;0.6999977275127309;0.033335025219311386;0.033333333336552785;0.033333738711804096;0.033333333453839174;0.03333333686970225
1575906049;0.03333333333739753;0.03333341069676405;0.033333333497659025;0.033333409771592;0.6999998460138354;0.03333333333634433;0.033333333338352256;0.03333333333669309;0.03333333333578413;0.03333333333557821
2963031109;0.00476209680139725;0.23709783222062406;0.004762187558119349;0.004761961953468694;0.27910039654379415;0.14834493051345324;0.2376469234926425;0.004762644789116614;0.07399822208796474;0.00476280403941932
2096999549;0.6999942074452652;0.03333333333622576;0.03333333333624416;0.033333333401152666;0.033333333336581845;0.033336998443881424;0.033333333368897135;0.03333346360955839;0.03333382881980925;0.03333483490238408
2142779508;0.033333333339881206;0.033333384882313785;0.033333333337417746;0.6999902854695808;0.03334291338913405;0.03333341621725386;0.03333333334142185;0.03333333334941287;0.0333333333366336;0.03333333333695011
1972930156;0.0333333333401257;0.6999962743147914;0.0333333333375768;0.03333333333762182;0.03333705897802532;0.033333333337377556;0.03333333334173049;0.033333333338949105;0.0333333333367162;0.033333333337085685
2074132745;0.0333333333401257;0.6999962743147914;0.0333333333375768;0.03333333333762182;0.03333705897802532;0.033333333337377556;0.03333333334173049;0.033333333338949105;0.0333333333367162;0.033333333337085685
2768688074;0.006666951821776802;0.006668398055405031;0.15414003198677048;0.0066686593265776785;0.006667474078004946;0.006667291689793323;0.4275230109349706;0.006666820494118965;0.37166412375739316;0.006667237855189075
1578593840;0.033333333340966324;0.033333844034225124;0.03333333333809465;0.033343056766448255;0.033333333338832;0.6999897658243492;0.033333333342760535;0.03333333333964012;0.03333333333713201;0.03333333333755185
2492698696;0.03333337467915492;0.0333333333417766;0.033333333336066674;0.0333333667533871;0.6999999252067431;0.03333333333593516;0.03333333333872963;0.033333333336946276;0.033333333335511244;0.033333333335749185
2158116823;0.033333333505825985;0.6999939287587782;0.033333977240305;0.03333467408022467;0.03333336268646491;0.03333333333696007;0.03333333333741543;0.033334040667387245;0.03333477397652334;0.033335242410114936
2010117363;0.033333333338460634;0.03333334121795938;0.03333333333653267;0.03333333333656902;0.03333333333702855;0.03333333333638611;0.6999999920874379;0.03333333333757485;0.0333333333358855;0.033333333336165366
1566879384;0.020000000001844386;0.8199979875659907;0.020000021146321253;0.020000000001168753;0.020001627783880007;0.02000000429191846;0.02000000853463513;0.020000075099152175;0.020000158602973016;0.020000116972116216
3000234933;0.03333337467915492;0.0333333333417766;0.033333333336066674;0.0333333667533871;0.6999999252067431;0.03333333333593516;0.03333333333872963;0.033333333336946276;0.033333333335511244;0.033333333335749185
2151373060;0.033333333337655306;0.03333345700796561;0.03333346982978333;0.0333333333360604;0.6999997354207006;0.033333334800240866;0.03333333333867;0.03333333333690626;0.03333333625629587;0.03333333333572183
1506901398;0.3625811883607056;0.36349328753471155;0.007693395013462256;0.22007419343641582;0.007693094409352425;0.007694058051180971;0.007692379091718598;0.007692758721175741;0.007692595674327033;0.0076930497069500935
2890866322;0.03334771663179937;0.03333333333988495;0.03333333333936759;0.03334112530903254;0.0333333354754005;0.03333614695265156;0.033333333345344066;0.699975008929698;0.03333333333814624;0.0333333333386751
1530255921;0.03333333334637968;0.03333941375152548;0.03333361793815386;0.03333333337739135;0.03333458667661578;0.6999759049566692;0.03333333334943736;0.03333333334411085;0.03334706296625768;0.033336080293458754
1578366632;0.03333333333642907;0.033334649839344144;0.6999982804500018;0.033333333335287006;0.03333339485786727;0.03333333333521706;0.03333333333742131;0.03333347367345473;0.03333350759133002;0.033333360243647664
1965544737;0.03333333333553344;0.033333354481487575;0.03333333342563758;0.03333333630227938;0.6999993507277386;0.03333357859076158;0.03333333333604998;0.03333333333822167;0.03333342980360225;0.03333361665868773
2119297515;0.03333333333744686;0.03333879991861461;0.03333348164908177;0.03333468391845465;0.033334447000681756;0.03333347558693364;0.03333333333841708;0.03333333333673566;0.0333343233424824;0.6999907885711516
2744065930;0.0034484395619409146;0.6575799727622473;0.0034482946443553106;0.11191469355686517;0.12934763050275025;0.003449605675573081;0.0034485118585759235;0.08046490725119275;0.0034491854466635265;0.003448758739835679
2967569942;0.03333351437257679;0.6999979483336181;0.03333333333810896;0.03333333333816961;0.03333520385628027;0.033333333337889064;0.03333333334279211;0.03333333333965859;0.033333333403346745;0.03333333333755983
1530854586;0.03333333333741172;0.03333333333594682;0.03333337719272118;0.0333333333359062;0.6999999561125676;0.033333333338686495;0.03333333333836936;0.033333333336704005;0.03333333333610142;0.033333333335585295
1975156482;0.03333333333674849;0.6999966574164601;0.03333337249011532;0.033333333335497414;0.03333596365425691;0.03333334128069975;0.033333349136962634;0.03333347239532322;0.033333627021491036;0.033333549932445035
1532553277;0.033333333338460634;0.03333334121795938;0.03333333333653267;0.03333333333656902;0.03333333333702855;0.03333333333638611;0.6999999920874379;0.03333333333757485;0.0333333333358855;0.033333333336165366
2187490070;0.03333333333741172;0.03333333333594682;0.03333337719272118;0.0333333333359062;0.6999999561125676;0.033333333338686495;0.03333333333836936;0.033333333336704005;0.03333333333610142;0.033333333335585295
2922197327;0.03333333333741172;0.03333333333594682;0.03333337719272118;0.0333333333359062;0.6999999561125676;0.033333333338686495;0.03333333333836936;0.033333333336704005;0.03333333333610142;0.033333333335585295
2155386750;0.020000367943379817;0.81999915181393;0.02000000000468543;0.020000000001435;0.02000048022814111;0.020000000001353116;0.02000000000280704;0.02000000000187906;0.02000000000113386;0.020000000001255614
2112607455;0.033333333342491465;0.6999959669235568;0.03333381256714203;0.03333385719706392;0.033336363267578294;0.03333333333878363;0.03333333334484376;0.03333333334090713;0.033333333337902976;0.033333333339730056
2124576009;0.033333333339881206;0.033333384882313785;0.033333333337417746;0.6999902854695808;0.03334291338913405;0.03333341621725386;0.03333333334142185;0.03333333334941287;0.0333333333366336;0.03333333333695011
2579496315;0.2849838392700713;0.17804125943653237;0.0066681175672824045;0.2698173605076472;0.006667505349621365;0.006668531055686034;0.006666666671878464;0.0952875112755957;0.006666791048301262;0.1385324178173839
2889273139;0.03333342532630126;0.033333632063035176;0.033333379137825025;0.03333453228979502;0.033333616465711466;0.03333346416378988;0.699997642498898;0.033333474426252827;0.03333341534048184;0.033333418287909714
2067522823;0.02000111680109421;0.020000284871047058;0.8199935844512014;0.020002605238414028;0.02000001056351802;0.020001942526161873;0.020000000008154085;0.020000042343243065;0.020000388001063518;0.020000025196102805
2886333696;0.02000045189308005;0.020000747951309548;0.4199979986747953;0.02000031605559715;0.020000023479726545;0.020000237883778648;0.4200000765534211;0.0200000914853829;0.020000000001852043;0.020000056021056804
2952063939;0.033334086484937124;0.033334579915309075;0.6999967920611706;0.03333386009070395;0.03333337246414548;0.03333372980452439;0.03333333333745154;0.03333348580659082;0.033333333334994435;0.03333342670017262
2166280743;0.020000436156438397;0.020000637861463295;0.40642589033853277;0.020000314100015668;0.02000002364236765;0.43357239504385575;0.02000015436454278;0.0200000920889915;0.02000000000259163;0.02000005640120058
1534162055;0.033334086484937124;0.033334579915309075;0.6999967920611706;0.03333386009070395;0.03333337246414548;0.03333372980452439;0.03333333333745154;0.03333348580659082;0.033333333334994435;0.03333342670017262
42605899;0.033334086484937124;0.033334579915309075;0.6999967920611706;0.03333386009070395;0.03333337246414548;0.03333372980452439;0.03333333333745154;0.03333348580659082;0.033333333334994435;0.03333342670017262
2883954084;0.020000389234231326;0.02000056935969185;0.8199983948271711;0.02000028030128948;0.020000021095731218;0.020000212670689615;0.020000000002220245;0.020000082176923662;0.02000000000089558;0.0200000503311561
2094055068;0.42303900925009325;0.020000227843202812;0.02000009758767446;0.020000646134114553;0.020002478278887546;0.0200000785058352;0.41695661310249005;0.020000084661551443;0.020000049214895038;0.020000715421255554
66031454;0.033333557119294456;0.0333340981262179;0.03333333970704986;0.03333340320085088;0.03333333333576938;0.033333410680381585;0.6999971563543727;0.03333376963461352;0.033333971569465395;0.03333396027198423
205259217;0.020000000983340798;0.020000031828144325;0.02000001265107791;0.020000116949464082;0.020000002119840505;0.4209993567366857;0.020000000003376667;0.41900040532482075;0.02000001578271231;0.02000005762053721
1526907196;0.033333334967185574;0.033333386343145116;0.0333333544021375;0.033333527474589376;0.033333336861242395;0.0333333636874995;0.033333333334058524;0.6999995766234859;0.03333335961873954;0.0333334266879166
330336264;0.699995028962952;0.03333341556768379;0.033333451149573444;0.033333387974047286;0.03333693298967845;0.033333333336521345;0.03333333333992106;0.03333333333850864;0.03333333333598713;0.03333445000512673
1515794267;0.033333557119294456;0.0333340981262179;0.03333333970704986;0.03333340320085088;0.03333333333576938;0.033333410680381585;0.6999971563543727;0.03333376963461352;0.033333971569465395;0.03333396027198423
2958650459;0.020000007582713357;0.020000000002811942;0.02000001496929431;0.020001371245648488;0.020000000003159817;0.8199972206842772;0.020000000005423842;0.020001213352646964;0.020000000002182494;0.020000172151841505
2787625204;0.020000000976628067;0.02000010769608339;0.02000001257730794;0.020001208445281766;0.02000008958823699;0.4191413695895425;0.02000016799216811;0.4208569692660543;0.020000015700665737;0.020000058168031243
2526470017;0.014285714293054712;0.01428596927012043;0.01428749406809982;0.8714077073552914;0.014289170768310197;0.014290529632390908;0.014289739542752075;0.014285714291801973;0.014289109368851322;0.014288851409327097
2042070573;0.014287215338984407;0.014285790958754492;0.014287016135380375;0.014286291119374026;0.014285888793554592;0.20564441473575365;0.29996178433550147;0.39438651236447064;0.014286334473783338;0.014288751744442961
2011070728;0.011111111617965647;0.011111127508186467;0.011111123868064284;0.011111367024666268;0.01111111221067371;0.6654573858865069;0.01111119268597877;0.24565305482765265;0.011111119242160268;0.01111140512814507
2038493341;0.014285714287602745;0.01428571428692394;0.014285722676306314;0.014285967241613805;0.01428571429687728;0.8714275273969542;0.014285817037756922;0.014286037729881207;0.014285714286653529;0.014286070759430067
2080067549;0.011111125999968765;0.011111156519611242;0.011111116969153043;0.011112209381912779;0.01111112151758457;0.8999938445238532;0.011115834900620866;0.011111284045866292;0.01111119473625948;0.01111111140517004
2992701339;0.020002954364183884;0.02000000000313036;0.02000018384564926;0.4200124375611909;0.02000000000351874;0.02000163379298422;0.4199825140052865;0.020000274519608403;0.020000000002430254;0.020000001902017263
2079216982;0.033333333356076966;0.03333333334791523;0.033333333347594446;0.03333749404381259;0.03333333334971099;0.03333333334687538;0.03333333336143761;0.6999852773852853;0.033342850749866544;0.033334377711424834
280008498;0.03333396457373794;0.6999967413475053;0.03333333333575167;0.03333333333578213;0.03333596061777569;0.03333333344400077;0.033333333338120934;0.03333333333653803;0.03333333333526241;0.033333333335524865
2138084568;0.033333333342491465;0.6999959669235568;0.03333381256714203;0.03333385719706392;0.033336363267578294;0.03333333333878363;0.03333333334484376;0.03333333334090713;0.033333333337902976;0.033333333339730056
2134089889;0.014285714288153227;0.014285733485853937;0.014285714287235674;0.8714250506959587;0.014289184931415459;0.0142857451569473;0.014285714288727063;0.014285714291703439;0.01428571428694361;0.014285714287061496
2052470711;0.033333944288659344;0.699998653505676;0.03333333334200702;0.033333333335989736;0.033334068845398364;0.03333333333583815;0.03333333333852969;0.0333333333368118;0.033333333335432265;0.033333333335657654
1552637960;0.03333333333741172;0.03333333333594682;0.03333337719272118;0.0333333333359062;0.6999999561125676;0.033333333338686495;0.03333333333836936;0.033333333336704005;0.03333333333610142;0.033333333335585295
1520975706;0.033334229220004646;0.033334366488228226;0.03333394886560064;0.03333333333607354;0.033338029770299864;0.033333333335967046;0.03333333333869892;0.0333333333369237;0.03333333333549754;0.6999927589727059
2029501708;0.03333337467915492;0.0333333333417766;0.033333333336066674;0.0333333667533871;0.6999999252067431;0.03333333333593516;0.03333333333872963;0.033333333336946276;0.033333333335511244;0.033333333335749185
2037680164;0.033333333337655306;0.03333345700796561;0.03333346982978333;0.0333333333360604;0.6999997354207006;0.033333334800240866;0.03333333333867;0.03333333333690626;0.03333333625629587;0.03333333333572183
2554003102;0.0028576591604657876;0.17927011927846775;0.0028575557879475942;0.0028582168190268683;0.276231269212256;0.07126291843563581;0.1768112585732586;0.002858203062269808;0.002857346033814218;0.2821354536368575
1535824984;0.020001613673277862;0.0200024797664479;0.020000089058153543;0.020000811132499536;0.020000668657557445;0.42473031270274675;0.020004184320231457;0.020000000005356556;0.020000598143491043;0.41525924254023794
2165759622;0.009093091329686456;0.009090915763788582;0.009090954587891019;0.009091749027224441;0.1820303320508998;0.3994508928863496;0.3548778205458776;0.009091204497332216;0.009091726651037833;0.009091312659912478
2083656861;0.007692308073576612;0.007692389894886899;0.007692747567426689;0.007692827208741643;0.007693794046921613;0.6233668346350674;0.16154846886896781;0.16122778196906065;0.0076988107506187715;0.0076940369847319015
2885482448;0.01428571470139854;0.014286153911146182;0.014285897301953772;0.014285964977518672;0.014286115830659;0.4184955296524534;0.014285714914996256;0.4672091969310465;0.014293854777437786;0.014285857001389885
2098751129;0.009090915962446464;0.00909107798500647;0.009091098475549626;0.009091129610150595;0.009090909821330179;0.49397131926431237;0.009090989374871756;0.4332995431657282;0.009091582719475721;0.00909143362112883
2908616299;0.259820703856488;0.011111373709085635;0.011111153572995781;0.42906657862071573;0.011111111248238784;0.011111291958483165;0.2333342370934155;0.011111193465129418;0.011111120317708386;0.011111236157739474
2061269605;0.020000000927509743;0.020000029607050912;0.020000012500742067;0.020000108340865113;0.020000001980784506;0.020001149287677378;0.020000000019223866;0.44345227624777156;0.3965463689599477;0.02000005212842706
2748044808;0.020000000985945163;0.02000003181051601;0.020000012919717355;0.02000051130419583;0.42011061710570774;0.020000062131818278;0.0200008058599552;0.41988424116870826;0.020003012367565083;0.020000704345871076
2073392315;0.014285714987140895;0.014285760610063288;0.01428860939444109;0.014289318914673397;0.014285944202631143;0.5856285287285776;0.014285714292562639;0.30007376528882096;0.01429088952110865;0.01428575405998032
2113733134;0.005882440318623656;0.0058830243557093575;0.005882469982236043;0.12890329066185605;0.005882722842979899;0.005882375344568634;0.24117665181264047;0.35210381357490955;0.005883453422541951;0.24251975768393422
2045886527;0.033333333336104456;0.03333333333511186;0.03333344309156536;0.03333349777185341;0.03333333333533209;0.03333410778221431;0.6999988690763914;0.03333333333562501;0.03333340323215314;0.03333334570364887
2034699421;0.03333333333739753;0.03333341069676405;0.033333333497659025;0.033333409771592;0.6999998460138354;0.03333333333634433;0.033333333338352256;0.03333333333669309;0.03333333333578413;0.03333333333557821
2620437712;0.033333333335606535;0.03333346032918234;0.033333333335299434;0.033335155652576026;0.033333479415466466;0.6999975637584475;0.033333613858634974;0.03333338954057309;0.033333333351389854;0.03333333742282371
2120644935;0.014285714289666055;0.3302265536975208;0.014286612959284625;0.01428619484016587;0.26977192560955593;0.014286046000278833;0.2999996779246496;0.014285783413470393;0.014285744266298658;0.01428574699910926
167824421;0.01111129438998258;0.011111121583461323;0.01111116421670704;0.011111195787207206;0.23344521829747278;0.011111827528554186;0.6776643550447592;0.011111246166711199;0.011111124650999895;0.011111452334144565
1598991350;0.020000008087379447;0.02000035868429954;0.020000000017989482;0.020000864008763667;0.02000000000384824;0.8199933432924713;0.020000365646164493;0.02000221050821882;0.02000124324228998;0.020001606508574923
1978918931;0.020000000003127842;0.020000851119178657;0.020000546797522896;0.02000086804435012;0.02000001799599829;0.020000214968000706;0.8199973290920795;0.020000000002585686;0.020000000276570878;0.020000171700585562
2158642775;0.014285727794046353;0.014285714288714012;0.014285714376988138;0.014287473308184343;0.014285714289083587;0.30386806697407137;0.5818442845434244;0.014285875849146637;0.014285714288042742;0.01428571428829841
2234897819;0.020000003071611438;0.020000018859972664;0.02000000027797535;0.020001852914193756;0.4199985928863201;0.020001192528818237;0.4199976950242235;0.020000642240978972;0.020000000073135495;0.020000002122770352
125523640;0.011111359847438872;0.011111230001845648;0.011111307093926319;0.011113745074252078;0.011111112893768293;0.6759377120995471;0.011115431782247047;0.011111341320471459;0.011111303624463335;0.23516545626204005
2906273234;0.6999923194591767;0.0333382994647207;0.03333428312498299;0.03333447482740583;0.03333333333988084;0.03333334560018034;0.03333336716636826;0.03333391034104839;0.03333333333785767;0.033333333338378124
2755933416;0.0333385250041836;0.03333333333993247;0.033337804278237314;0.033333333339828054;0.03333511129335111;0.03333333334103662;0.03333407737415467;0.0333348523494317;0.6999818365977024;0.03333779308214211
1894144060;0.03333333333746929;0.03333343888221569;0.03333394340258542;0.03333444221270292;0.033333333336318695;0.03333334361643892;0.03333333333844325;0.033333334395121435;0.033333766606329904;0.6999977308723745
2155392932;0.033333333337751285;0.03333333333616557;0.03333333333609038;0.03333399106437323;0.03333652442143637;0.03333721109077052;0.699986960486045;0.033338615203490816;0.03333336438810134;0.03333333333577557
2944774397;0.033333333336104456;0.03333333333511186;0.03333344309156536;0.03333349777185341;0.03333333333533209;0.03333410778221431;0.6999988690763914;0.03333333333562501;0.03333340323215314;0.03333334570364887
2021801216;0.006667550626209351;0.15397255604610505;0.006667171598918039;0.006666950127596769;0.006666745180459015;0.006670015987361337;0.3791896838647615;0.006667321321377981;0.42016524756448903;0.006666757682722001
1971433396;0.033333333505825985;0.6999939287587782;0.033333977240305;0.03333467408022467;0.03333336268646491;0.03333333333696007;0.03333333333741543;0.033334040667387245;0.03333477397652334;0.033335242410114936
1977976754;0.03333336335118522;0.03333333333841179;0.03333333333827574;0.03333537614925565;0.03333333333903699;0.6999978466035182;0.03333333334311955;0.03333341386221423;0.03333333333727521;0.03333333333770748
2750910144;0.020000000443216925;0.02000008415867338;0.02000000569342053;0.020002531850576825;0.020000357378394364;0.020000097923502717;0.020000000002413337;0.8199968902262346;0.020000007102584816;0.020000025220982657
2093461697;0.01111111234155966;0.011111254906934502;0.011115356159829688;0.011112626028296218;0.011111111113907193;0.011111203617767879;0.011111426184165227;0.8999929087146423;0.011111688829621765;0.011111312103275593
2153083476;0.03333333333731373;0.03333333333588563;0.03333333333581707;0.033333333989301044;0.03333333333620782;0.6999999965783079;0.03333333333825278;0.03333333333662518;0.03333333333531467;0.033333336076974286
